feature	chromosome	start	end	SLX-17921.D706tp_D503tp.H5J55BBXY.s_8.r_1	SLX-16150.D706tp_D502tp.HC22VBBXY.s_3.r_1
10:10000001-10500000	10	10000001	10500000	1.122	0.987
10:10500001-11000000	10	10500001	11000000	1.027	1.057
10:11000001-11500000	10	11000001	11500000	0.973	0.948
10:11500001-12000000	10	11500001	12000000	1.069	1.035
10:12000001-12500000	10	12000001	12500000	1.074	0.985
10:12500001-13000000	10	12500001	13000000	1.092	1.045
10:13000001-13500000	10	13000001	13500000	1.085	0.959
10:13500001-14000000	10	13500001	14000000	1.107	0.982
10:14000001-14500000	10	14000001	14500000	1.108	1.037
10:14500001-15000000	10	14500001	15000000	1.025	0.914
10:15000001-15500000	10	15000001	15500000	1.131	1.045
10:15500001-16000000	10	15500001	16000000	0.948	1.043
10:16000001-16500000	10	16000001	16500000	0.962	1.033
10:16500001-17000000	10	16500001	17000000	1.045	0.933
10:17000001-17500000	10	17000001	17500000	0.974	0.951
10:17500001-18000000	10	17500001	18000000	0.993	0.905
10:18000001-18500000	10	18000001	18500000	0.959	0.946
10:18500001-19000000	10	18500001	19000000	0.941	0.968
10:19000001-19500000	10	19000001	19500000	0.943	0.985
10:20000001-20500000	10	20000001	20500000	1.068	1.079
10:20500001-21000000	10	20500001	21000000	1.059	1.035
10:21000001-21500000	10	21000001	21500000	1.036	0.994
10:21500001-22000000	10	21500001	22000000	0.925	1.018
10:22000001-22500000	10	22000001	22500000	1.03	0.979
10:22500001-23000000	10	22500001	23000000	1.029	0.948
10:23000001-23500000	10	23000001	23500000	0.895	0.98
10:23500001-24000000	10	23500001	24000000	0.992	1.085
10:24000001-24500000	10	24000001	24500000	0.987	0.91
10:24500001-25000000	10	24500001	25000000	0.926	0.992
10:25000001-25500000	10	25000001	25500000	1.012	0.96
10:26000001-26500000	10	26000001	26500000	1.077	1.035
10:27000001-27500000	10	27000001	27500000	0.959	0.86
10:27500001-28000000	10	27500001	28000000	0.965	0.941
10:28000001-28500000	10	28000001	28500000	1.011	1.039
10:28500001-29000000	10	28500001	29000000	0.939	1.045
10:29000001-29500000	10	29000001	29500000	0.861	1.018
10:29500001-30000000	10	29500001	30000000	0.956	0.945
10:30000001-30500000	10	30000001	30500000	1	0.984
10:31000001-31500000	10	31000001	31500000	1.078	0.993
10:31500001-32000000	10	31500001	32000000	0.904	0.932
10:32000001-32500000	10	32000001	32500000	1.179	0.876
10:32500001-33000000	10	32500001	33000000	1.026	1.058
10:33000001-33500000	10	33000001	33500000	0.981	1.007
10:33500001-34000000	10	33500001	34000000	1.006	0.972
10:34000001-34500000	10	34000001	34500000	1.037	0.97
10:34500001-35000000	10	34500001	35000000	0.995	0.98
10:35000001-35500000	10	35000001	35500000	0.952	0.975
10:35500001-36000000	10	35500001	36000000	0.991	1.02
10:36500001-37000000	10	36500001	37000000	1.042	0.966
10:43000001-43500000	10	43000001	43500000	0.939	1.001
10:43500001-44000000	10	43500001	44000000	0.985	1.089
10:44000001-44500000	10	44000001	44500000	1.044	1.072
10:44500001-45000000	10	44500001	45000000	1.013	1.034
10:45000001-45500000	10	45000001	45500000	1.025	1.032
10:47000001-47500000	10	47000001	47500000	1.044	1.041
10:48500001-49000000	10	48500001	49000000	1.002	1.005
10:49000001-49500000	10	49000001	49500000	1.027	1.066
10:50500001-51000000	10	50500001	51000000	1.014	1.031
10:51000001-51500000	10	51000001	51500000	0.976	0.956
10:51500001-52000000	10	51500001	52000000	1.019	1.011
10:52000001-52500000	10	52000001	52500000	1.098	1.003
10:52500001-53000000	10	52500001	53000000	1.027	0.898
10:53000001-53500000	10	53000001	53500000	0.991	0.866
10:53500001-54000000	10	53500001	54000000	1.049	0.998
10:54000001-54500000	10	54000001	54500000	1.004	0.975
10:54500001-55000000	10	54500001	55000000	0.872	0.948
10:55000001-55500000	10	55000001	55500000	0.99	0.953
10:56000001-56500000	10	56000001	56500000	1.053	1.049
10:56500001-57000000	10	56500001	57000000	1.013	0.985
10:57000001-57500000	10	57000001	57500000	1.118	0.991
10:58000001-58500000	10	58000001	58500000	1.041	0.947
10:58500001-59000000	10	58500001	59000000	1.158	0.993
10:59500001-60000000	10	59500001	60000000	0.968	1.097
10:60000001-60500000	10	60000001	60500000	0.956	0.98
10:60500001-61000000	10	60500001	61000000	0.85	0.976
10:61000001-61500000	10	61000001	61500000	1.058	0.971
10:61500001-62000000	10	61500001	62000000	0.991	1.032
10:62000001-62500000	10	62000001	62500000	1	0.99
10:62500001-63000000	10	62500001	63000000	0.987	0.996
10:63000001-63500000	10	63000001	63500000	0.908	0.933
10:63500001-64000000	10	63500001	64000000	0.885	0.943
10:64000001-64500000	10	64000001	64500000	1.044	0.999
10:64500001-65000000	10	64500001	65000000	0.956	1.027
10:65000001-65500000	10	65000001	65500000	1.001	0.993
10:65500001-66000000	10	65500001	66000000	1.078	0.956
10:66000001-66500000	10	66000001	66500000	1.09	1.013
10:66500001-67000000	10	66500001	67000000	0.983	0.984
10:67000001-67500000	10	67000001	67500000	0.945	0.978
10:67500001-68000000	10	67500001	68000000	1.089	1.029
10:68000001-68500000	10	68000001	68500000	0.828	1.01
10:68500001-69000000	10	68500001	69000000	0.88	0.862
10:69000001-69500000	10	69000001	69500000	0.915	0.89
10:70000001-70500000	10	70000001	70500000	0.94	0.99
10:70500001-71000000	10	70500001	71000000	1.012	1.064
10:71000001-71500000	10	71000001	71500000	0.978	0.979
10:71500001-72000000	10	71500001	72000000	1.136	0.95
10:72000001-72500000	10	72000001	72500000	1.035	1.042
10:72500001-73000000	10	72500001	73000000	0.989	0.939
10:73000001-73500000	10	73000001	73500000	0.909	0.974
10:73500001-74000000	10	73500001	74000000	1.042	0.959
10:74000001-74500000	10	74000001	74500000	0.851	0.92
10:74500001-75000000	10	74500001	75000000	0.882	0.991
10:75000001-75500000	10	75000001	75500000	0.955	0.915
10:75500001-76000000	10	75500001	76000000	1.092	0.947
10:76000001-76500000	10	76000001	76500000	1.034	0.979
10:76500001-77000000	10	76500001	77000000	0.963	1.039
10:77500001-78000000	10	77500001	78000000	0.99	1.046
10:78000001-78500000	10	78000001	78500000	0.941	1.027
10:78500001-79000000	10	78500001	79000000	0.891	0.977
10:80000001-80500000	10	80000001	80500000	1.004	0.92
10:80500001-81000000	10	80500001	81000000	1.003	1.038
10:81000001-81500000	10	81000001	81500000	0.988	0.994
10:81500001-82000000	10	81500001	82000000	0.996	0.969
10:82000001-82500000	10	82000001	82500000	0.888	1.079
10:82500001-83000000	10	82500001	83000000	1.028	0.975
10:83000001-83500000	10	83000001	83500000	1.129	0.955
10:83500001-84000000	10	83500001	84000000	0.927	0.918
10:84000001-84500000	10	84000001	84500000	1.056	0.974
10:84500001-85000000	10	84500001	85000000	1.1	1.031
10:85000001-85500000	10	85000001	85500000	1.041	1.063
10:85500001-86000000	10	85500001	86000000	0.986	1.009
10:86000001-86500000	10	86000001	86500000	1.047	1.044
10:86500001-87000000	10	86500001	87000000	0.952	1.041
10:87500001-88000000	10	87500001	88000000	0.866	0.91
10:88500001-89000000	10	88500001	89000000	0.974	0.972
10:89000001-89500000	10	89000001	89500000	1.043	0.965
10:90000001-90500000	10	90000001	90500000	1.07	1.1
10:90500001-91000000	10	90500001	91000000	0.955	1.053
10:91000001-91500000	10	91000001	91500000	1.052	1.032
10:91500001-92000000	10	91500001	92000000	0.937	0.943
10:92000001-92500000	10	92000001	92500000	0.875	0.93
10:92500001-93000000	10	92500001	93000000	0.91	0.95
10:93000001-93500000	10	93000001	93500000	0.921	1.017
10:93500001-94000000	10	93500001	94000000	0.921	0.928
10:94000001-94500000	10	94000001	94500000	0.989	0.986
10:95000001-95500000	10	95000001	95500000	1.188	1.057
10:95500001-96000000	10	95500001	96000000	1.089	0.987
10:96000001-96500000	10	96000001	96500000	0.961	1.015
10:96500001-97000000	10	96500001	97000000	0.901	0.875
10:97000001-97500000	10	97000001	97500000	0.873	1.119
10:97500001-98000000	10	97500001	98000000	0.916	0.977
10:98000001-98500000	10	98000001	98500000	0.98	1.053
10:98500001-99000000	10	98500001	99000000	1.004	1.103
10:99000001-99500000	10	99000001	99500000	0.979	1.006
10:99500001-100000000	10	99500001	100000000	0.985	0.948
10:100500001-101000000	10	100500001	101000000	1.085	1.044
10:101000001-101500000	10	101000001	101500000	1	1.002
10:101500001-102000000	10	101500001	102000000	0.934	0.903
10:102000001-102500000	10	102000001	102500000	0.942	1.006
10:102500001-103000000	10	102500001	103000000	1.039	0.905
10:103000001-103500000	10	103000001	103500000	0.91	0.985
10:103500001-104000000	10	103500001	104000000	0.831	0.94
10:104000001-104500000	10	104000001	104500000	0.943	0.967
10:104500001-105000000	10	104500001	105000000	1.121	1.055
10:105000001-105500000	10	105000001	105500000	1.048	0.978
10:105500001-106000000	10	105500001	106000000	1.064	0.998
10:106000001-106500000	10	106000001	106500000	0.948	1.023
10:106500001-107000000	10	106500001	107000000	1.01	1.029
10:107000001-107500000	10	107000001	107500000	1	0.911
10:107500001-108000000	10	107500001	108000000	0.955	1.006
10:108000001-108500000	10	108000001	108500000	1.063	1.044
10:108500001-109000000	10	108500001	109000000	0.975	1.028
10:109000001-109500000	10	109000001	109500000	1.055	0.923
10:110000001-110500000	10	110000001	110500000	0.946	0.971
10:110500001-111000000	10	110500001	111000000	0.889	0.905
10:111000001-111500000	10	111000001	111500000	0.997	0.964
10:111500001-112000000	10	111500001	112000000	1.065	1.095
10:112000001-112500000	10	112000001	112500000	1.157	1.003
10:113000001-113500000	10	113000001	113500000	0.945	0.932
10:113500001-114000000	10	113500001	114000000	0.946	0.948
10:114000001-114500000	10	114000001	114500000	0.978	0.995
10:114500001-115000000	10	114500001	115000000	0.939	0.984
10:115500001-116000000	10	115500001	116000000	1.03	0.937
10:116000001-116500000	10	116000001	116500000	1.011	0.976
10:116500001-117000000	10	116500001	117000000	0.96	1.022
10:117000001-117500000	10	117000001	117500000	0.932	0.961
10:117500001-118000000	10	117500001	118000000	0.987	1.052
10:118000001-118500000	10	118000001	118500000	0.92	0.934
10:118500001-119000000	10	118500001	119000000	1.012	0.997
10:119000001-119500000	10	119000001	119500000	1.018	0.95
10:119500001-120000000	10	119500001	120000000	0.994	0.964
10:120000001-120500000	10	120000001	120500000	0.99	0.976
10:120500001-121000000	10	120500001	121000000	1.008	1.01
10:121000001-121500000	10	121000001	121500000	0.899	0.991
10:121500001-122000000	10	121500001	122000000	0.923	1.057
10:122000001-122500000	10	122000001	122500000	0.935	0.992
10:122500001-123000000	10	122500001	123000000	1.009	0.941
10:123500001-124000000	10	123500001	124000000	0.907	1.048
10:124000001-124500000	10	124000001	124500000	0.836	0.933
10:124500001-125000000	10	124500001	125000000	0.956	0.91
10:125000001-125500000	10	125000001	125500000	0.964	0.892
10:126000001-126500000	10	126000001	126500000	1.004	1.057
10:126500001-127000000	10	126500001	127000000	0.93	1.101
10:127000001-127500000	10	127000001	127500000	0.963	0.998
10:127500001-128000000	10	127500001	128000000	0.914	0.987
10:128000001-128500000	10	128000001	128500000	0.98	0.948
10:128500001-129000000	10	128500001	129000000	0.923	1.011
10:129000001-129500000	10	129000001	129500000	0.904	0.99
10:130000001-130500000	10	130000001	130500000	0.918	0.958
10:130500001-131000000	10	130500001	131000000	1.029	1.005
10:131000001-131500000	10	131000001	131500000	1.018	0.945
10:131500001-132000000	10	131500001	132000000	1.148	0.986
10:132000001-132500000	10	132000001	132500000	1.047	0.89
10:132500001-133000000	10	132500001	133000000	0.962	1.039
10:133000001-133500000	10	133000001	133500000	1.082	1.025
11:500001-1000000	11	500001	1000000	0.58	0.954
11:1000001-1500000	11	1000001	1500000	0.598	1.127
11:1500001-2000000	11	1500001	2000000	0.496	0.913
11:2000001-2500000	11	2000001	2500000	0.622	1.061
11:2500001-3000000	11	2500001	3000000	0.551	0.952
11:4500001-5000000	11	4500001	5000000	0.621	0.987
11:5000001-5500000	11	5000001	5500000	0.666	0.996
11:5500001-6000000	11	5500001	6000000	0.582	0.897
11:6000001-6500000	11	6000001	6500000	0.594	0.985
11:6500001-7000000	11	6500001	7000000	0.542	0.885
11:7000001-7500000	11	7000001	7500000	0.621	1.027
11:7500001-8000000	11	7500001	8000000	1.02	1.035
11:8500001-9000000	11	8500001	9000000	0.999	1.029
11:9000001-9500000	11	9000001	9500000	1.038	1.022
11:9500001-10000000	11	9500001	10000000	0.936	0.97
11:10000001-10500000	11	10000001	10500000	0.944	1.035
11:11000001-11500000	11	11000001	11500000	1.579	1.153
11:11500001-12000000	11	11500001	12000000	1.286	1.032
11:12000001-12500000	11	12000001	12500000	0.831	0.981
11:12500001-13000000	11	12500001	13000000	0.523	0.948
11:13000001-13500000	11	13000001	13500000	0.556	0.982
11:13500001-14000000	11	13500001	14000000	0.598	1.028
11:14000001-14500000	11	14000001	14500000	0.734	1.009
11:14500001-15000000	11	14500001	15000000	0.783	1.133
11:15000001-15500000	11	15000001	15500000	0.663	0.977
11:15500001-16000000	11	15500001	16000000	0.59	0.938
11:16000001-16500000	11	16000001	16500000	0.643	0.966
11:16500001-17000000	11	16500001	17000000	0.563	1.01
11:17000001-17500000	11	17000001	17500000	0.639	1.049
11:17500001-18000000	11	17500001	18000000	0.569	0.945
11:18000001-18500000	11	18000001	18500000	0.579	0.836
11:18500001-19000000	11	18500001	19000000	0.693	0.931
11:19000001-19500000	11	19000001	19500000	1.968	1.192
11:19500001-20000000	11	19500001	20000000	2.866	1.217
11:20000001-20500000	11	20000001	20500000	2.228	1.027
11:20500001-21000000	11	20500001	21000000	1.893	1.1
11:21000001-21500000	11	21000001	21500000	1.545	1.071
11:21500001-22000000	11	21500001	22000000	1.35	0.959
11:22000001-22500000	11	22000001	22500000	1.072	1.072
11:22500001-23000000	11	22500001	23000000	0.816	0.978
11:23000001-23500000	11	23000001	23500000	1.117	0.955
11:23500001-24000000	11	23500001	24000000	2.497	1.131
11:24000001-24500000	11	24000001	24500000	1.026	0.981
11:25000001-25500000	11	25000001	25500000	1.419	1.01
11:25500001-26000000	11	25500001	26000000	1.445	0.947
11:26000001-26500000	11	26000001	26500000	1.463	1.059
11:26500001-27000000	11	26500001	27000000	1.164	1.067
11:27000001-27500000	11	27000001	27500000	1.034	0.993
11:28000001-28500000	11	28000001	28500000	0.941	1.03
11:28500001-29000000	11	28500001	29000000	1.047	1.049
11:29000001-29500000	11	29000001	29500000	1.093	1.034
11:29500001-30000000	11	29500001	30000000	0.949	1.057
11:30000001-30500000	11	30000001	30500000	1.005	0.97
11:30500001-31000000	11	30500001	31000000	1.138	1.066
11:31000001-31500000	11	31000001	31500000	2.141	1.174
11:31500001-32000000	11	31500001	32000000	2.009	1.176
11:32000001-32500000	11	32000001	32500000	2.253	1.147
11:32500001-33000000	11	32500001	33000000	1.969	1.137
11:33000001-33500000	11	33000001	33500000	2.57	1.213
11:33500001-34000000	11	33500001	34000000	2.05	1.02
11:34000001-34500000	11	34000001	34500000	1.892	1.008
11:34500001-35000000	11	34500001	35000000	1.671	0.999
11:35500001-36000000	11	35500001	36000000	1.291	1.032
11:36000001-36500000	11	36000001	36500000	1.641	1.057
11:36500001-37000000	11	36500001	37000000	1.455	1.092
11:37000001-37500000	11	37000001	37500000	1.471	1.056
11:37500001-38000000	11	37500001	38000000	1.611	1.038
11:38000001-38500000	11	38000001	38500000	1.478	1.022
11:38500001-39000000	11	38500001	39000000	1.026	1.039
11:39000001-39500000	11	39000001	39500000	0.607	0.932
11:39500001-40000000	11	39500001	40000000	0.583	0.98
11:40000001-40500000	11	40000001	40500000	0.502	1.025
11:40500001-41000000	11	40500001	41000000	0.641	0.976
11:41000001-41500000	11	41000001	41500000	0.627	0.944
11:41500001-42000000	11	41500001	42000000	0.545	0.955
11:42000001-42500000	11	42000001	42500000	0.542	0.981
11:42500001-43000000	11	42500001	43000000	0.636	0.934
11:43000001-43500000	11	43000001	43500000	0.498	0.982
11:43500001-44000000	11	43500001	44000000	0.667	0.971
11:44000001-44500000	11	44000001	44500000	0.47	1.06
11:44500001-45000000	11	44500001	45000000	0.562	0.937
11:45000001-45500000	11	45000001	45500000	0.656	1.027
11:45500001-46000000	11	45500001	46000000	0.595	0.98
11:46000001-46500000	11	46000001	46500000	0.635	0.981
11:46500001-47000000	11	46500001	47000000	0.519	0.963
11:47500001-48000000	11	47500001	48000000	0.545	0.961
11:55500001-56000000	11	55500001	56000000	1.089	0.893
11:56000001-56500000	11	56000001	56500000	0.959	0.91
11:56500001-57000000	11	56500001	57000000	0.981	1.014
11:57000001-57500000	11	57000001	57500000	1.08	1.046
11:57500001-58000000	11	57500001	58000000	0.941	0.918
11:58000001-58500000	11	58000001	58500000	0.993	1.041
11:58500001-59000000	11	58500001	59000000	0.957	0.914
11:59000001-59500000	11	59000001	59500000	0.947	0.907
11:59500001-60000000	11	59500001	60000000	0.964	0.946
11:60000001-60500000	11	60000001	60500000	1.065	0.993
11:60500001-61000000	11	60500001	61000000	1.027	1.111
11:61000001-61500000	11	61000001	61500000	0.976	0.97
11:61500001-62000000	11	61500001	62000000	1.075	1.005
11:62000001-62500000	11	62000001	62500000	1.047	1.071
11:62500001-63000000	11	62500001	63000000	0.987	1.019
11:63500001-64000000	11	63500001	64000000	1.075	0.973
11:64500001-65000000	11	64500001	65000000	1.099	1.016
11:65500001-66000000	11	65500001	66000000	1.05	0.807
11:66000001-66500000	11	66000001	66500000	1.002	0.907
11:66500001-67000000	11	66500001	67000000	1.099	0.97
11:67000001-67500000	11	67000001	67500000	1.003	0.92
11:68000001-68500000	11	68000001	68500000	0.964	0.875
11:68500001-69000000	11	68500001	69000000	1.011	0.949
11:69000001-69500000	11	69000001	69500000	0.98	0.949
11:69500001-70000000	11	69500001	70000000	1.114	1.052
11:70000001-70500000	11	70000001	70500000	0.99	1.011
11:70500001-71000000	11	70500001	71000000	1.068	1.078
11:71000001-71500000	11	71000001	71500000	0.981	1.076
11:72000001-72500000	11	72000001	72500000	1.044	1.001
11:72500001-73000000	11	72500001	73000000	1.133	0.984
11:73000001-73500000	11	73000001	73500000	0.889	0.993
11:74000001-74500000	11	74000001	74500000	0.96	0.991
11:74500001-75000000	11	74500001	75000000	0.952	1.001
11:75000001-75500000	11	75000001	75500000	1.056	1.033
11:75500001-76000000	11	75500001	76000000	1.077	0.916
11:76000001-76500000	11	76000001	76500000	0.92	0.985
11:76500001-77000000	11	76500001	77000000	1.022	1.044
11:77000001-77500000	11	77000001	77500000	0.916	0.942
11:77500001-78000000	11	77500001	78000000	0.936	1.033
11:78000001-78500000	11	78000001	78500000	0.946	0.921
11:78500001-79000000	11	78500001	79000000	0.994	0.981
11:79000001-79500000	11	79000001	79500000	1.127	1.012
11:79500001-80000000	11	79500001	80000000	1.057	1.014
11:80000001-80500000	11	80000001	80500000	0.954	0.995
11:80500001-81000000	11	80500001	81000000	0.898	1.01
11:81000001-81500000	11	81000001	81500000	1.017	1.097
11:82000001-82500000	11	82000001	82500000	1.011	0.912
11:82500001-83000000	11	82500001	83000000	0.983	1.042
11:83000001-83500000	11	83000001	83500000	0.924	0.889
11:83500001-84000000	11	83500001	84000000	1.127	1.047
11:84000001-84500000	11	84000001	84500000	1.008	0.963
11:84500001-85000000	11	84500001	85000000	1.016	1.078
11:85000001-85500000	11	85000001	85500000	1.058	1.041
