feature	chromosome	start	end	SLX-17922.D709tp_D508tp.HC22GBBXY.s_6.r_1	SLX-17922.D710tp_D503tp.HC22GBBXY.s_6.r_1	SLX-17922.D710tp_D506tp.HC22GBBXY.s_6.r_1
9:109500001-110000000	9	109500001	110000000	1.048	1.018	1.037
9:110000001-110500000	9	110000001	110500000	1.021	1.006	1.06
9:110500001-111000000	9	110500001	111000000	1.111	1.035	0.946
9:111000001-111500000	9	111000001	111500000	1.012	1.099	1.013
9:111500001-112000000	9	111500001	112000000	0.899	1.003	1.058
9:112000001-112500000	9	112000001	112500000	1.006	0.932	0.991
9:112500001-113000000	9	112500001	113000000	0.874	0.961	1.073
9:113000001-113500000	9	113000001	113500000	0.959	0.964	0.971
9:113500001-114000000	9	113500001	114000000	1.048	0.937	0.943
9:114000001-114500000	9	114000001	114500000	0.971	0.95	0.956
9:114500001-115000000	9	114500001	115000000	1.094	1.026	1.1
9:115000001-115500000	9	115000001	115500000	1.079	1.02	1.127
9:115500001-116000000	9	115500001	116000000	1.021	0.983	0.952
9:116000001-116500000	9	116000001	116500000	0.972	0.979	1.01
9:116500001-117000000	9	116500001	117000000	1.094	1.111	1.07
9:117500001-118000000	9	117500001	118000000	1.087	1.019	1.051
9:118000001-118500000	9	118000001	118500000	1.077	0.961	1.087
9:118500001-119000000	9	118500001	119000000	1.048	0.87	0.939
9:119000001-119500000	9	119000001	119500000	1.093	1.031	1.002
9:119500001-120000000	9	119500001	120000000	0.993	1.127	1.044
9:120000001-120500000	9	120000001	120500000	1.019	1.011	1.034
9:120500001-121000000	9	120500001	121000000	0.933	1.006	0.965
9:121000001-121500000	9	121000001	121500000	0.944	0.926	1.043
9:121500001-122000000	9	121500001	122000000	1.053	1.053	1.143
9:122000001-122500000	9	122000001	122500000	1.049	1.032	0.999
9:123000001-123500000	9	123000001	123500000	0.95	0.891	0.96
9:123500001-124000000	9	123500001	124000000	0.982	1.007	1
9:124000001-124500000	9	124000001	124500000	1.068	0.963	0.979
9:124500001-125000000	9	124500001	125000000	0.89	1.017	0.973
9:125000001-125500000	9	125000001	125500000	0.98	0.997	1.006
9:125500001-126000000	9	125500001	126000000	1.057	0.986	0.994
9:126000001-126500000	9	126000001	126500000	0.973	0.995	1.047
9:126500001-127000000	9	126500001	127000000	1.124	1.019	1.077
9:127000001-127500000	9	127000001	127500000	1.089	1.053	0.99
9:127500001-128000000	9	127500001	128000000	0.97	1.052	0.995
9:128000001-128500000	9	128000001	128500000	0.945	1.049	0.924
9:128500001-129000000	9	128500001	129000000	1.051	1.041	0.991
9:129000001-129500000	9	129000001	129500000	1.078	0.928	1.014
9:130000001-130500000	9	130000001	130500000	1.065	0.93	1.058
9:130500001-131000000	9	130500001	131000000	1.057	1.077	1.002
9:131000001-131500000	9	131000001	131500000	1.037	0.983	1.02
9:131500001-132000000	9	131500001	132000000	1.072	0.944	1.026
9:132000001-132500000	9	132000001	132500000	0.995	0.987	0.987
9:132500001-133000000	9	132500001	133000000	1.046	1.039	1.035
9:133000001-133500000	9	133000001	133500000	0.986	0.969	0.905
9:133500001-134000000	9	133500001	134000000	0.994	1.026	0.998
9:134500001-135000000	9	134500001	135000000	1.06	1.023	1.062
9:135000001-135500000	9	135000001	135500000	0.95	1.035	1.026
9:135500001-136000000	9	135500001	136000000	1.094	0.967	0.913
9:136000001-136500000	9	136000001	136500000	0.976	0.895	0.981
9:136500001-137000000	9	136500001	137000000	1.043	1.016	0.957
9:137000001-137500000	9	137000001	137500000	0.991	0.869	1.002
9:137500001-138000000	9	137500001	138000000	1.055	1.04	1.019
10:1-500000	10	1	500000	1.06	0.915	1.097
10:500001-1000000	10	500001	1000000	0.922	0.875	1.034
10:1000001-1500000	10	1000001	1500000	1.081	1.142	1.067
10:1500001-2000000	10	1500001	2000000	1.007	1.108	0.988
10:2500001-3000000	10	2500001	3000000	1.03	0.963	1.004
10:3000001-3500000	10	3000001	3500000	0.978	0.956	0.835
10:3500001-4000000	10	3500001	4000000	0.983	0.864	0.927
10:4000001-4500000	10	4000001	4500000	1.034	0.877	0.995
10:4500001-5000000	10	4500001	5000000	0.946	0.767	0.95
10:5000001-5500000	10	5000001	5500000	1.111	1.006	0.998
10:5500001-6000000	10	5500001	6000000	0.892	0.909	0.953
10:6000001-6500000	10	6000001	6500000	0.979	1.013	0.91
10:6500001-7000000	10	6500001	7000000	1.128	1.009	1.048
10:7000001-7500000	10	7000001	7500000	0.972	1.045	1.017
10:7500001-8000000	10	7500001	8000000	1.114	0.943	1.017
10:8000001-8500000	10	8000001	8500000	1.013	1.003	1.001
10:8500001-9000000	10	8500001	9000000	1.093	0.964	1.049
10:9000001-9500000	10	9000001	9500000	1.005	0.957	1.039
10:9500001-10000000	10	9500001	10000000	1.086	1.076	1.014
10:10000001-10500000	10	10000001	10500000	1.117	1.027	1.022
10:10500001-11000000	10	10500001	11000000	1.068	1.027	1.09
10:11000001-11500000	10	11000001	11500000	0.932	1.016	0.991
10:11500001-12000000	10	11500001	12000000	0.984	0.946	1.016
10:12000001-12500000	10	12000001	12500000	0.94	0.931	1.062
10:12500001-13000000	10	12500001	13000000	1.033	1.018	1.06
10:13000001-13500000	10	13000001	13500000	1.011	1.043	0.963
10:13500001-14000000	10	13500001	14000000	0.923	1.003	0.974
10:14000001-14500000	10	14000001	14500000	0.95	0.994	1.003
10:14500001-15000000	10	14500001	15000000	1.038	0.931	0.858
10:15000001-15500000	10	15000001	15500000	1.056	0.986	1.022
10:15500001-16000000	10	15500001	16000000	1.058	0.964	1.039
10:16000001-16500000	10	16000001	16500000	0.991	0.949	0.997
10:16500001-17000000	10	16500001	17000000	1.049	1.031	0.919
10:17000001-17500000	10	17000001	17500000	1.021	1.089	0.972
10:17500001-18000000	10	17500001	18000000	1.099	0.965	1.017
10:18000001-18500000	10	18000001	18500000	1.105	1.024	1.07
10:18500001-19000000	10	18500001	19000000	1.077	0.989	0.969
10:19000001-19500000	10	19000001	19500000	1.187	0.969	0.978
10:20000001-20500000	10	20000001	20500000	0.929	1.078	1.018
10:20500001-21000000	10	20500001	21000000	1.113	1.113	1.017
10:21000001-21500000	10	21000001	21500000	0.907	0.956	1.093
10:21500001-22000000	10	21500001	22000000	0.908	1.012	0.934
10:22000001-22500000	10	22000001	22500000	1.027	0.975	0.95
10:22500001-23000000	10	22500001	23000000	0.86	1.075	1.037
10:23000001-23500000	10	23000001	23500000	0.944	0.964	0.974
10:23500001-24000000	10	23500001	24000000	1.035	1.115	1.096
10:24000001-24500000	10	24000001	24500000	1.073	1.126	1.013
10:24500001-25000000	10	24500001	25000000	0.987	0.982	0.958
10:25000001-25500000	10	25000001	25500000	0.995	0.962	1.053
10:26000001-26500000	10	26000001	26500000	1.067	1.124	1.053
10:27000001-27500000	10	27000001	27500000	0.919	0.991	0.88
10:27500001-28000000	10	27500001	28000000	1.065	1.008	1.019
10:28000001-28500000	10	28000001	28500000	0.976	1.015	1.014
10:28500001-29000000	10	28500001	29000000	0.977	0.953	0.915
10:29000001-29500000	10	29000001	29500000	1.039	0.909	0.922
10:29500001-30000000	10	29500001	30000000	0.879	0.937	0.972
10:30000001-30500000	10	30000001	30500000	0.845	0.934	1.009
10:31000001-31500000	10	31000001	31500000	1.101	1.129	1.044
10:31500001-32000000	10	31500001	32000000	0.922	0.964	1.012
10:32000001-32500000	10	32000001	32500000	0.938	0.875	0.956
10:32500001-33000000	10	32500001	33000000	1.085	1.222	1.113
10:33000001-33500000	10	33000001	33500000	0.952	0.908	0.915
10:33500001-34000000	10	33500001	34000000	0.939	1.02	0.965
10:34000001-34500000	10	34000001	34500000	0.97	0.935	0.95
10:34500001-35000000	10	34500001	35000000	0.992	1.02	0.929
10:35000001-35500000	10	35000001	35500000	0.963	0.876	1.007
10:35500001-36000000	10	35500001	36000000	0.967	0.975	1.008
10:36500001-37000000	10	36500001	37000000	1.003	1.041	0.914
10:43000001-43500000	10	43000001	43500000	1.03	1.048	1.008
10:43500001-44000000	10	43500001	44000000	1.002	1.037	1.08
10:44000001-44500000	10	44000001	44500000	1.052	1.165	1.221
10:44500001-45000000	10	44500001	45000000	1.106	1.083	0.979
10:45000001-45500000	10	45000001	45500000	0.9	1.096	1.033
10:47000001-47500000	10	47000001	47500000	1.138	1.121	1.062
10:48500001-49000000	10	48500001	49000000	1.006	1.04	1.04
10:49000001-49500000	10	49000001	49500000	1.095	1.025	1.038
10:50500001-51000000	10	50500001	51000000	1.06	1.019	0.999
10:51000001-51500000	10	51000001	51500000	1.003	0.995	0.968
10:51500001-52000000	10	51500001	52000000	1.027	1.069	0.963
10:52000001-52500000	10	52000001	52500000	1.128	0.907	0.95
10:52500001-53000000	10	52500001	53000000	1.052	0.851	0.981
10:53000001-53500000	10	53000001	53500000	1.107	1.038	0.905
10:53500001-54000000	10	53500001	54000000	1.002	1.09	1.026
10:54000001-54500000	10	54000001	54500000	0.961	0.99	0.973
10:54500001-55000000	10	54500001	55000000	1.084	0.999	0.928
10:55000001-55500000	10	55000001	55500000	1.002	0.913	1.06
10:56000001-56500000	10	56000001	56500000	0.957	1.037	0.949
10:56500001-57000000	10	56500001	57000000	1.095	0.964	1.025
10:57000001-57500000	10	57000001	57500000	0.977	1.001	0.97
10:58000001-58500000	10	58000001	58500000	0.918	1.017	0.999
10:58500001-59000000	10	58500001	59000000	0.9	0.983	1.05
10:59500001-60000000	10	59500001	60000000	0.907	1	1.04
10:60000001-60500000	10	60000001	60500000	1.049	0.964	0.98
10:60500001-61000000	10	60500001	61000000	1.154	1.066	1.034
10:61000001-61500000	10	61000001	61500000	1.104	1.044	1.091
10:61500001-62000000	10	61500001	62000000	1	0.96	1.071
10:62000001-62500000	10	62000001	62500000	0.936	1.067	0.913
10:62500001-63000000	10	62500001	63000000	1.024	1.129	1.064
10:63000001-63500000	10	63000001	63500000	0.9	0.94	0.786
10:63500001-64000000	10	63500001	64000000	1.049	1.048	1.039
10:64000001-64500000	10	64000001	64500000	0.997	0.842	0.948
10:64500001-65000000	10	64500001	65000000	0.962	1.005	1.156
10:65000001-65500000	10	65000001	65500000	0.951	0.93	0.945
10:65500001-66000000	10	65500001	66000000	1.108	1.02	1.014
10:66000001-66500000	10	66000001	66500000	1.003	0.941	1.004
10:66500001-67000000	10	66500001	67000000	1.038	0.962	1.03
10:67000001-67500000	10	67000001	67500000	0.951	1.093	1.016
10:67500001-68000000	10	67500001	68000000	0.926	1.018	1.062
10:68000001-68500000	10	68000001	68500000	0.905	0.958	1.023
10:68500001-69000000	10	68500001	69000000	0.893	0.866	0.947
10:69000001-69500000	10	69000001	69500000	0.888	1.064	0.944
10:70000001-70500000	10	70000001	70500000	1.078	0.964	1.013
10:70500001-71000000	10	70500001	71000000	1.134	1.124	1.013
10:71000001-71500000	10	71000001	71500000	1.071	0.935	0.969
10:71500001-72000000	10	71500001	72000000	0.877	0.911	1.109
10:72000001-72500000	10	72000001	72500000	0.929	1.11	1.006
10:72500001-73000000	10	72500001	73000000	0.873	0.977	0.946
10:73000001-73500000	10	73000001	73500000	0.983	0.937	0.981
10:73500001-74000000	10	73500001	74000000	1.052	0.994	0.986
10:74000001-74500000	10	74000001	74500000	0.961	0.926	1.002
10:74500001-75000000	10	74500001	75000000	0.905	1.047	1.007
10:75000001-75500000	10	75000001	75500000	0.886	0.969	0.996
10:75500001-76000000	10	75500001	76000000	1.047	1.058	1.054
10:76000001-76500000	10	76000001	76500000	1.068	0.927	1.029
10:76500001-77000000	10	76500001	77000000	1.092	1.088	1.082
10:77500001-78000000	10	77500001	78000000	0.937	1.072	1.06
10:78000001-78500000	10	78000001	78500000	0.979	1.089	1.15
10:78500001-79000000	10	78500001	79000000	1.065	0.995	1.013
10:80000001-80500000	10	80000001	80500000	1.021	0.9	1.089
10:80500001-81000000	10	80500001	81000000	1.046	1.14	1.021
10:81000001-81500000	10	81000001	81500000	1.028	0.965	1.026
10:81500001-82000000	10	81500001	82000000	0.941	1.055	0.993
10:82000001-82500000	10	82000001	82500000	0.944	0.961	0.932
10:82500001-83000000	10	82500001	83000000	0.936	1.031	0.971
10:83000001-83500000	10	83000001	83500000	0.929	0.976	1.048
10:83500001-84000000	10	83500001	84000000	0.873	1.034	1.073
10:84000001-84500000	10	84000001	84500000	0.969	1.039	1.123
10:84500001-85000000	10	84500001	85000000	1.027	1.151	1.017
10:85000001-85500000	10	85000001	85500000	1.027	1.048	1.038
10:85500001-86000000	10	85500001	86000000	0.976	1.021	1.059
10:86000001-86500000	10	86000001	86500000	1.091	1.092	1.031
10:86500001-87000000	10	86500001	87000000	1.087	0.987	1.066
10:87500001-88000000	10	87500001	88000000	0.956	0.921	0.913
10:88500001-89000000	10	88500001	89000000	1.018	0.928	1.034
10:89000001-89500000	10	89000001	89500000	0.962	1.024	0.974
10:90000001-90500000	10	90000001	90500000	1.063	1.084	1.06
10:90500001-91000000	10	90500001	91000000	1.011	0.983	0.978
10:91000001-91500000	10	91000001	91500000	0.99	1.045	1.068
10:91500001-92000000	10	91500001	92000000	1.045	0.951	0.981
10:92000001-92500000	10	92000001	92500000	0.949	1	0.901
10:92500001-93000000	10	92500001	93000000	1.071	1.081	1.031
10:93000001-93500000	10	93000001	93500000	0.988	0.977	0.933
10:93500001-94000000	10	93500001	94000000	1.049	0.996	1.017
10:94000001-94500000	10	94000001	94500000	1	1.064	1.008
10:95000001-95500000	10	95000001	95500000	1	0.995	0.962
10:95500001-96000000	10	95500001	96000000	0.949	1.024	1.003
10:96000001-96500000	10	96000001	96500000	1.065	1.008	0.992
10:96500001-97000000	10	96500001	97000000	0.865	1.04	0.987
10:97000001-97500000	10	97000001	97500000	0.909	0.981	0.966
10:97500001-98000000	10	97500001	98000000	1.066	1.025	1.074
10:98000001-98500000	10	98000001	98500000	1.044	0.977	0.995
10:98500001-99000000	10	98500001	99000000	1.129	0.929	1.079
10:99000001-99500000	10	99000001	99500000	0.967	1.033	1.024
10:99500001-100000000	10	99500001	100000000	1.058	0.974	1.003
10:100500001-101000000	10	100500001	101000000	1.061	1.116	1.019
10:101000001-101500000	10	101000001	101500000	1.059	1.043	0.92
10:101500001-102000000	10	101500001	102000000	1.03	1.037	0.904
10:102000001-102500000	10	102000001	102500000	1.051	1.05	0.914
10:102500001-103000000	10	102500001	103000000	0.958	0.986	0.949
10:103000001-103500000	10	103000001	103500000	0.933	1.098	1.074
10:103500001-104000000	10	103500001	104000000	0.99	0.967	0.922
10:104000001-104500000	10	104000001	104500000	0.944	0.913	1.003
10:104500001-105000000	10	104500001	105000000	1.083	1.102	1.127
10:105000001-105500000	10	105000001	105500000	0.934	1.049	0.943
10:105500001-106000000	10	105500001	106000000	1.036	1.208	1.031
10:106000001-106500000	10	106000001	106500000	0.908	0.967	0.927
10:106500001-107000000	10	106500001	107000000	1.009	1.053	1.031
10:107000001-107500000	10	107000001	107500000	1.012	1.008	0.963
10:107500001-108000000	10	107500001	108000000	0.992	0.977	0.986
10:108000001-108500000	10	108000001	108500000	1.024	0.961	1.044
10:108500001-109000000	10	108500001	109000000	1.1	1.032	1.019
10:109000001-109500000	10	109000001	109500000	0.988	1.055	0.99
10:110000001-110500000	10	110000001	110500000	0.956	0.998	0.948
10:110500001-111000000	10	110500001	111000000	1.012	0.924	0.928
10:111000001-111500000	10	111000001	111500000	0.941	0.948	0.863
10:111500001-112000000	10	111500001	112000000	1.065	1.074	1.039
10:112000001-112500000	10	112000001	112500000	1.086	0.967	0.954
10:113000001-113500000	10	113000001	113500000	0.997	1.043	0.924
10:113500001-114000000	10	113500001	114000000	1.078	1.035	1.026
10:114000001-114500000	10	114000001	114500000	0.977	0.935	1.076
10:114500001-115000000	10	114500001	115000000	0.977	0.944	0.93
10:115500001-116000000	10	115500001	116000000	1.097	0.999	1.045
10:116000001-116500000	10	116000001	116500000	1.081	1.022	0.947
10:116500001-117000000	10	116500001	117000000	1.06	1.011	1.007
10:117000001-117500000	10	117000001	117500000	1.04	1.026	1.067
10:117500001-118000000	10	117500001	118000000	1.089	1.016	0.972
10:118000001-118500000	10	118000001	118500000	1.123	1.004	0.976
10:118500001-119000000	10	118500001	119000000	0.951	1.06	0.961
10:119000001-119500000	10	119000001	119500000	0.982	1.037	0.894
10:119500001-120000000	10	119500001	120000000	1.057	0.956	0.988
10:120000001-120500000	10	120000001	120500000	0.979	0.923	1
10:120500001-121000000	10	120500001	121000000	0.979	1.03	1.007
10:121000001-121500000	10	121000001	121500000	1.068	1.091	1.02
10:121500001-122000000	10	121500001	122000000	1.102	1.006	1.013
10:122000001-122500000	10	122000001	122500000	1.046	0.987	1.08
10:122500001-123000000	10	122500001	123000000	1.012	1.085	1.084
10:123500001-124000000	10	123500001	124000000	0.918	1.072	1.083
10:124000001-124500000	10	124000001	124500000	1.046	0.946	1.018
10:124500001-125000000	10	124500001	125000000	0.995	0.976	0.931
10:125000001-125500000	10	125000001	125500000	0.998	0.95	0.924
10:126000001-126500000	10	126000001	126500000	1.013	0.881	1.007
10:126500001-127000000	10	126500001	127000000	1.07	1.152	1.052
10:127000001-127500000	10	127000001	127500000	1.051	0.972	0.983
10:127500001-128000000	10	127500001	128000000	0.988	1.152	1.018
10:128000001-128500000	10	128000001	128500000	1.007	1	1.021
10:128500001-129000000	10	128500001	129000000	0.99	0.994	1.009
10:129000001-129500000	10	129000001	129500000	1.111	0.896	0.924
10:130000001-130500000	10	130000001	130500000	1.03	1.028	0.966
10:130500001-131000000	10	130500001	131000000	1.039	1.021	1.039
10:131000001-131500000	10	131000001	131500000	0.964	0.963	1.056
10:131500001-132000000	10	131500001	132000000	1.108	1.034	1.019
10:132000001-132500000	10	132000001	132500000	1.084	1.019	1.024
10:132500001-133000000	10	132500001	133000000	0.976	0.928	1.002
10:133000001-133500000	10	133000001	133500000	1.145	1.003	1.073
11:500001-1000000	11	500001	1000000	0.921	1.024	1.058
11:1000001-1500000	11	1000001	1500000	1.114	0.921	1.072
11:1500001-2000000	11	1500001	2000000	1.037	1.007	1.029
11:2000001-2500000	11	2000001	2500000	0.973	0.932	0.967
11:2500001-3000000	11	2500001	3000000	1	0.95	1.005
11:4500001-5000000	11	4500001	5000000	0.945	0.992	1.021
11:5000001-5500000	11	5000001	5500000	1.086	1.123	1.062
11:5500001-6000000	11	5500001	6000000	1.014	1.035	0.986
11:6000001-6500000	11	6000001	6500000	1	1.047	1.053
11:6500001-7000000	11	6500001	7000000	1.057	0.947	0.968
11:7000001-7500000	11	7000001	7500000	1.084	0.995	1.044
11:7500001-8000000	11	7500001	8000000	1.057	1.058	1.016
11:8500001-9000000	11	8500001	9000000	1.059	0.978	1.017
11:9000001-9500000	11	9000001	9500000	1	1.06	0.957
11:9500001-10000000	11	9500001	10000000	1.028	0.912	0.975
11:10000001-10500000	11	10000001	10500000	0.964	1.087	0.999
11:11000001-11500000	11	11000001	11500000	1.096	0.975	1.079
11:11500001-12000000	11	11500001	12000000	1.092	1.052	0.916
11:12000001-12500000	11	12000001	12500000	1.034	1.052	1.029
11:12500001-13000000	11	12500001	13000000	1.025	1.029	1
11:13000001-13500000	11	13000001	13500000	0.939	1.043	0.929
11:13500001-14000000	11	13500001	14000000	1.037	1.035	0.992
11:14000001-14500000	11	14000001	14500000	0.994	1.063	1.056
11:14500001-15000000	11	14500001	15000000	0.936	1.066	1.059
11:15000001-15500000	11	15000001	15500000	0.989	1.095	1.007
11:15500001-16000000	11	15500001	16000000	0.978	1.015	0.925
11:16000001-16500000	11	16000001	16500000	1.045	1	1.08
11:16500001-17000000	11	16500001	17000000	0.957	0.885	1.07
11:17000001-17500000	11	17000001	17500000	0.947	0.913	1.011
11:17500001-18000000	11	17500001	18000000	1.012	1.01	1.09
11:18000001-18500000	11	18000001	18500000	0.918	1.028	0.935
11:18500001-19000000	11	18500001	19000000	0.998	1.053	1.074
11:19000001-19500000	11	19000001	19500000	1.053	0.999	1.077
11:19500001-20000000	11	19500001	20000000	0.999	0.992	1.051
11:20000001-20500000	11	20000001	20500000	1.047	0.924	0.94
11:20500001-21000000	11	20500001	21000000	0.967	0.923	1.053
11:21000001-21500000	11	21000001	21500000	1.048	1.064	0.985
11:21500001-22000000	11	21500001	22000000	1.122	0.991	1.042
11:22000001-22500000	11	22000001	22500000	0.943	0.964	0.986
11:22500001-23000000	11	22500001	23000000	1.035	1.032	1.007
11:23000001-23500000	11	23000001	23500000	0.982	1.035	1.079
11:23500001-24000000	11	23500001	24000000	0.88	1.041	1.003
11:24000001-24500000	11	24000001	24500000	0.956	0.971	0.985
11:25000001-25500000	11	25000001	25500000	0.961	1.019	0.973
11:25500001-26000000	11	25500001	26000000	0.998	0.96	0.972
11:26000001-26500000	11	26000001	26500000	0.862	1.002	1.08
11:26500001-27000000	11	26500001	27000000	0.96	1.023	1.055
11:27000001-27500000	11	27000001	27500000	0.997	0.903	0.997
