feature	chromosome	start	end	SLX-17921.D711tp_D506tp.H5J55BBXY.s_8.r_1	SLX-16150.D706tp_D503tp.HC22VBBXY.s_3.r_1
10:122000001-122500000	10	122000001	122500000	0.998	1.001
10:122500001-123000000	10	122500001	123000000	0.998	1.001
10:123500001-124000000	10	123500001	124000000	0.998	1.001
10:124000001-124500000	10	124000001	124500000	0.998	1.001
10:124500001-125000000	10	124500001	125000000	0.998	1.001
10:125000001-125500000	10	125000001	125500000	0.998	1.001
10:126000001-126500000	10	126000001	126500000	0.998	1.001
10:126500001-127000000	10	126500001	127000000	0.998	1.001
10:127000001-127500000	10	127000001	127500000	0.998	1.001
10:127500001-128000000	10	127500001	128000000	0.998	1.001
10:128000001-128500000	10	128000001	128500000	0.998	1.001
10:128500001-129000000	10	128500001	129000000	0.998	1.001
10:129000001-129500000	10	129000001	129500000	0.998	1.001
10:130000001-130500000	10	130000001	130500000	0.998	1.001
10:130500001-131000000	10	130500001	131000000	0.998	1.001
10:131000001-131500000	10	131000001	131500000	0.998	1.001
10:131500001-132000000	10	131500001	132000000	0.998	1.001
10:132000001-132500000	10	132000001	132500000	0.998	1.001
10:132500001-133000000	10	132500001	133000000	0.998	1.001
10:133000001-133500000	10	133000001	133500000	0.998	1.001
11:500001-1000000	11	500001	1000000	1.005	1.023
11:1000001-1500000	11	1000001	1500000	1.005	1.023
11:1500001-2000000	11	1500001	2000000	1.005	1.023
11:2000001-2500000	11	2000001	2500000	1.005	1.023
11:2500001-3000000	11	2500001	3000000	1.005	1.023
11:4500001-5000000	11	4500001	5000000	1.005	1.023
11:5000001-5500000	11	5000001	5500000	1.005	1.023
11:5500001-6000000	11	5500001	6000000	1.005	1.023
11:6000001-6500000	11	6000001	6500000	1.005	1.023
11:6500001-7000000	11	6500001	7000000	1.005	1.023
11:7000001-7500000	11	7000001	7500000	1.005	1.023
11:7500001-8000000	11	7500001	8000000	1.005	1.023
11:8500001-9000000	11	8500001	9000000	1.005	1.023
11:9000001-9500000	11	9000001	9500000	1.005	1.023
11:9500001-10000000	11	9500001	10000000	1.005	1.023
11:10000001-10500000	11	10000001	10500000	1.005	1.023
11:11000001-11500000	11	11000001	11500000	1.005	1.023
11:11500001-12000000	11	11500001	12000000	1.005	1.023
11:12000001-12500000	11	12000001	12500000	1.005	1.023
11:12500001-13000000	11	12500001	13000000	1.005	1.023
11:13000001-13500000	11	13000001	13500000	1.005	1.023
11:13500001-14000000	11	13500001	14000000	1.005	1.023
11:14000001-14500000	11	14000001	14500000	1.005	1.023
11:14500001-15000000	11	14500001	15000000	1.005	1.023
11:15000001-15500000	11	15000001	15500000	1.005	1.023
11:15500001-16000000	11	15500001	16000000	1.005	1.023
11:16000001-16500000	11	16000001	16500000	1.005	1.023
11:16500001-17000000	11	16500001	17000000	1.005	1.023
11:17000001-17500000	11	17000001	17500000	1.005	1.023
11:17500001-18000000	11	17500001	18000000	1.005	1.023
11:18000001-18500000	11	18000001	18500000	1.005	1.023
11:18500001-19000000	11	18500001	19000000	1.005	1.023
11:19000001-19500000	11	19000001	19500000	1.005	1.023
11:19500001-20000000	11	19500001	20000000	1.005	1.023
11:20000001-20500000	11	20000001	20500000	1.005	1.023
11:20500001-21000000	11	20500001	21000000	1.005	1.023
11:21000001-21500000	11	21000001	21500000	1.005	1.023
11:21500001-22000000	11	21500001	22000000	1.005	1.023
11:22000001-22500000	11	22000001	22500000	1.005	1.023
11:22500001-23000000	11	22500001	23000000	1.005	1.023
11:23000001-23500000	11	23000001	23500000	1.005	1.023
11:23500001-24000000	11	23500001	24000000	1.005	1.023
11:24000001-24500000	11	24000001	24500000	1.005	1.023
11:25000001-25500000	11	25000001	25500000	1.005	1.023
11:25500001-26000000	11	25500001	26000000	1.005	1.023
11:26000001-26500000	11	26000001	26500000	1.005	1.023
11:26500001-27000000	11	26500001	27000000	1.005	1.023
11:27000001-27500000	11	27000001	27500000	1.005	1.023
11:28000001-28500000	11	28000001	28500000	1.005	1.023
11:28500001-29000000	11	28500001	29000000	1.005	1.023
11:29000001-29500000	11	29000001	29500000	1.005	1.023
11:29500001-30000000	11	29500001	30000000	1.005	1.023
11:30000001-30500000	11	30000001	30500000	1.005	1.023
11:30500001-31000000	11	30500001	31000000	1.005	1.023
11:31000001-31500000	11	31000001	31500000	1.005	0.81
11:31500001-32000000	11	31500001	32000000	1.005	0.81
11:32000001-32500000	11	32000001	32500000	1.005	0.81
11:32500001-33000000	11	32500001	33000000	1.005	0.81
11:33000001-33500000	11	33000001	33500000	1.005	0.81
11:33500001-34000000	11	33500001	34000000	1.005	0.81
11:34000001-34500000	11	34000001	34500000	1.005	0.81
11:34500001-35000000	11	34500001	35000000	1.005	0.81
11:35500001-36000000	11	35500001	36000000	1.005	0.81
11:36000001-36500000	11	36000001	36500000	1.005	0.81
11:36500001-37000000	11	36500001	37000000	1.005	0.81
11:37000001-37500000	11	37000001	37500000	1.005	0.81
11:37500001-38000000	11	37500001	38000000	1.005	0.81
11:38000001-38500000	11	38000001	38500000	1.005	0.991
11:38500001-39000000	11	38500001	39000000	1.005	0.991
11:39000001-39500000	11	39000001	39500000	1.005	0.991
11:39500001-40000000	11	39500001	40000000	1.005	0.991
11:40000001-40500000	11	40000001	40500000	1.005	0.991
11:40500001-41000000	11	40500001	41000000	1.005	0.991
11:41000001-41500000	11	41000001	41500000	1.005	0.991
11:41500001-42000000	11	41500001	42000000	1.005	0.991
11:42000001-42500000	11	42000001	42500000	1.005	0.991
11:42500001-43000000	11	42500001	43000000	1.005	0.991
11:43000001-43500000	11	43000001	43500000	1.005	0.991
11:43500001-44000000	11	43500001	44000000	1.005	0.991
11:44000001-44500000	11	44000001	44500000	1.005	0.991
11:44500001-45000000	11	44500001	45000000	1.005	0.991
11:45000001-45500000	11	45000001	45500000	1.005	0.991
11:45500001-46000000	11	45500001	46000000	1.005	0.991
11:46000001-46500000	11	46000001	46500000	1.005	0.991
11:46500001-47000000	11	46500001	47000000	1.005	0.991
11:47500001-48000000	11	47500001	48000000	1.005	0.991
11:55500001-56000000	11	55500001	56000000	1.005	0.762
11:56000001-56500000	11	56000001	56500000	1.005	0.762
11:56500001-57000000	11	56500001	57000000	1.005	0.762
11:57000001-57500000	11	57000001	57500000	1.005	0.762
11:57500001-58000000	11	57500001	58000000	1.005	0.762
11:58000001-58500000	11	58000001	58500000	1.005	0.762
11:58500001-59000000	11	58500001	59000000	1.005	1.005
11:59000001-59500000	11	59000001	59500000	1.005	1.005
11:59500001-60000000	11	59500001	60000000	1.005	1.005
11:60000001-60500000	11	60000001	60500000	1.005	1.005
11:60500001-61000000	11	60500001	61000000	1.005	1.005
11:61000001-61500000	11	61000001	61500000	1.005	1.005
11:61500001-62000000	11	61500001	62000000	1.005	1.005
11:62000001-62500000	11	62000001	62500000	1.005	1.005
11:62500001-63000000	11	62500001	63000000	1.005	1.005
11:63500001-64000000	11	63500001	64000000	1.005	1.005
11:64500001-65000000	11	64500001	65000000	1.005	1.005
11:65500001-66000000	11	65500001	66000000	1.005	1.005
11:66000001-66500000	11	66000001	66500000	1.005	1.005
11:66500001-67000000	11	66500001	67000000	1.005	1.005
11:67000001-67500000	11	67000001	67500000	1.005	1.005
11:68000001-68500000	11	68000001	68500000	1.005	1.005
11:68500001-69000000	11	68500001	69000000	1.005	1.005
11:69000001-69500000	11	69000001	69500000	1.005	1.005
11:69500001-70000000	11	69500001	70000000	1.005	1.005
11:70000001-70500000	11	70000001	70500000	1.005	1.005
11:70500001-71000000	11	70500001	71000000	1.005	1.005
11:71000001-71500000	11	71000001	71500000	1.005	0.735
11:72000001-72500000	11	72000001	72500000	1.005	0.735
11:72500001-73000000	11	72500001	73000000	1.005	0.735
11:73000001-73500000	11	73000001	73500000	1.005	0.735
11:74000001-74500000	11	74000001	74500000	1.005	0.735
11:74500001-75000000	11	74500001	75000000	1.005	0.735
11:75000001-75500000	11	75000001	75500000	1.005	0.735
11:75500001-76000000	11	75500001	76000000	1.005	0.735
11:76000001-76500000	11	76000001	76500000	1.005	0.735
11:76500001-77000000	11	76500001	77000000	1.005	0.735
11:77000001-77500000	11	77000001	77500000	1.005	0.735
11:77500001-78000000	11	77500001	78000000	1.005	0.735
11:78000001-78500000	11	78000001	78500000	1.005	0.735
11:78500001-79000000	11	78500001	79000000	1.005	0.735
11:79000001-79500000	11	79000001	79500000	1.005	0.735
11:79500001-80000000	11	79500001	80000000	1.005	0.735
11:80000001-80500000	11	80000001	80500000	1.005	0.735
11:80500001-81000000	11	80500001	81000000	1.005	0.735
11:81000001-81500000	11	81000001	81500000	1.005	0.735
11:82000001-82500000	11	82000001	82500000	1.005	0.735
11:82500001-83000000	11	82500001	83000000	1.005	0.735
11:83000001-83500000	11	83000001	83500000	1.005	0.735
11:83500001-84000000	11	83500001	84000000	1.005	0.735
11:84000001-84500000	11	84000001	84500000	1.005	0.735
11:84500001-85000000	11	84500001	85000000	1.005	0.735
11:85000001-85500000	11	85000001	85500000	1.005	0.735
11:85500001-86000000	11	85500001	86000000	1.005	0.735
11:86000001-86500000	11	86000001	86500000	1.005	0.735
11:86500001-87000000	11	86500001	87000000	1.005	0.735
11:87000001-87500000	11	87000001	87500000	1.005	0.735
11:88000001-88500000	11	88000001	88500000	1.005	0.735
11:88500001-89000000	11	88500001	89000000	1.005	0.735
11:90500001-91000000	11	90500001	91000000	1.005	0.735
11:91000001-91500000	11	91000001	91500000	1.005	0.735
11:91500001-92000000	11	91500001	92000000	1.005	0.735
11:92000001-92500000	11	92000001	92500000	1.005	0.735
11:92500001-93000000	11	92500001	93000000	1.005	0.735
11:93000001-93500000	11	93000001	93500000	1.005	0.735
11:93500001-94000000	11	93500001	94000000	1.005	0.735
11:94000001-94500000	11	94000001	94500000	1.005	0.735
11:94500001-95000000	11	94500001	95000000	1.005	0.735
11:95000001-95500000	11	95000001	95500000	1.005	0.735
11:95500001-96000000	11	95500001	96000000	1.005	0.735
11:96000001-96500000	11	96000001	96500000	1.005	0.735
11:96500001-97000000	11	96500001	97000000	1.005	0.735
11:97000001-97500000	11	97000001	97500000	1.005	0.735
11:97500001-98000000	11	97500001	98000000	1.005	0.735
11:98000001-98500000	11	98000001	98500000	1.005	0.735
11:98500001-99000000	11	98500001	99000000	1.005	0.735
11:99000001-99500000	11	99000001	99500000	1.005	0.735
11:99500001-100000000	11	99500001	100000000	1.005	0.735
11:100000001-100500000	11	100000001	100500000	1.005	0.735
11:100500001-101000000	11	100500001	101000000	1.005	0.735
11:101000001-101500000	11	101000001	101500000	1.005	0.735
11:101500001-102000000	11	101500001	102000000	1.005	0.735
11:102000001-102500000	11	102000001	102500000	1.005	0.735
11:102500001-103000000	11	102500001	103000000	1.005	0.735
11:103500001-104000000	11	103500001	104000000	1.005	0.735
11:104000001-104500000	11	104000001	104500000	1.005	0.735
11:104500001-105000000	11	104500001	105000000	1.005	0.735
11:105000001-105500000	11	105000001	105500000	1.005	0.735
11:105500001-106000000	11	105500001	106000000	1.005	0.735
11:106000001-106500000	11	106000001	106500000	1.005	0.735
11:106500001-107000000	11	106500001	107000000	1.005	0.735
11:107000001-107500000	11	107000001	107500000	1.005	0.735
11:107500001-108000000	11	107500001	108000000	1.005	0.735
11:108000001-108500000	11	108000001	108500000	1.005	0.735
11:108500001-109000000	11	108500001	109000000	1.005	0.735
11:109000001-109500000	11	109000001	109500000	1.005	0.735
11:109500001-110000000	11	109500001	110000000	1.005	0.735
11:110000001-110500000	11	110000001	110500000	1.005	0.735
11:111000001-111500000	11	111000001	111500000	1.005	0.735
11:111500001-112000000	11	111500001	112000000	1.005	0.735
11:112000001-112500000	11	112000001	112500000	1.005	0.735
11:112500001-113000000	11	112500001	113000000	1.005	0.735
11:113000001-113500000	11	113000001	113500000	1.005	0.735
11:113500001-114000000	11	113500001	114000000	1.005	0.735
11:114500001-115000000	11	114500001	115000000	1.005	0.735
11:115000001-115500000	11	115000001	115500000	1.005	0.735
11:115500001-116000000	11	115500001	116000000	1.005	0.735
11:116000001-116500000	11	116000001	116500000	1.005	0.735
11:116500001-117000000	11	116500001	117000000	1.005	0.735
11:117000001-117500000	11	117000001	117500000	1.005	0.735
11:117500001-118000000	11	117500001	118000000	1.005	0.735
11:118000001-118500000	11	118000001	118500000	1.005	0.735
11:118500001-119000000	11	118500001	119000000	1.005	0.735
11:119000001-119500000	11	119000001	119500000	1.005	0.735
11:119500001-120000000	11	119500001	120000000	1.005	0.735
11:120000001-120500000	11	120000001	120500000	1.005	0.735
11:120500001-121000000	11	120500001	121000000	1.005	0.735
11:121000001-121500000	11	121000001	121500000	1.005	0.735
11:121500001-122000000	11	121500001	122000000	1.005	0.735
11:122000001-122500000	11	122000001	122500000	1.005	0.735
11:122500001-123000000	11	122500001	123000000	1.005	0.735
11:123500001-124000000	11	123500001	124000000	1.005	0.735
11:124000001-124500000	11	124000001	124500000	1.005	0.735
11:124500001-125000000	11	124500001	125000000	1.005	0.735
11:125000001-125500000	11	125000001	125500000	1.005	0.735
11:125500001-126000000	11	125500001	126000000	1.005	0.735
11:126000001-126500000	11	126000001	126500000	1.005	0.735
11:126500001-127000000	11	126500001	127000000	1.005	0.735
11:127000001-127500000	11	127000001	127500000	1.005	0.735
11:127500001-128000000	11	127500001	128000000	1.005	0.735
11:128000001-128500000	11	128000001	128500000	1.005	0.735
11:128500001-129000000	11	128500001	129000000	1.005	0.735
11:129000001-129500000	11	129000001	129500000	1.005	0.735
11:129500001-130000000	11	129500001	130000000	1.005	0.735
11:130000001-130500000	11	130000001	130500000	1.005	0.735
11:130500001-131000000	11	130500001	131000000	1.005	0.735
11:131000001-131500000	11	131000001	131500000	1.005	0.735
11:131500001-132000000	11	131500001	132000000	1.005	0.735
11:132000001-132500000	11	132000001	132500000	1.005	0.735
11:132500001-133000000	11	132500001	133000000	1.005	0.735
11:133000001-133500000	11	133000001	133500000	1.005	0.735
11:133500001-134000000	11	133500001	134000000	1.005	0.735
11:134000001-134500000	11	134000001	134500000	1.005	0.735
11:134500001-135000000	11	134500001	135000000	1.005	0.735
11:135000001-135086622	11	135000001	135086622	1.005	0.735
12:500001-1000000	12	500001	1000000	0.999	0.999
12:1000001-1500000	12	1000001	1500000	0.999	0.999
12:1500001-2000000	12	1500001	2000000	0.999	0.999
12:2000001-2500000	12	2000001	2500000	0.999	0.999
12:3000001-3500000	12	3000001	3500000	0.999	0.999
12:4000001-4500000	12	4000001	4500000	0.999	0.999
12:4500001-5000000	12	4500001	5000000	0.999	0.999
12:5000001-5500000	12	5000001	5500000	0.999	0.999
12:5500001-6000000	12	5500001	6000000	0.999	0.999
12:6000001-6500000	12	6000001	6500000	0.999	0.999
12:6500001-7000000	12	6500001	7000000	0.999	0.999
12:7000001-7500000	12	7000001	7500000	0.999	0.999
12:8500001-9000000	12	8500001	9000000	0.999	0.999
12:9500001-10000000	12	9500001	10000000	0.999	0.999
12:10000001-10500000	12	10000001	10500000	0.999	0.999
12:10500001-11000000	12	10500001	11000000	0.999	0.999
12:11000001-11500000	12	11000001	11500000	0.999	0.999
12:11500001-12000000	12	11500001	12000000	0.999	0.999
12:12000001-12500000	12	12000001	12500000	0.999	0.999
12:12500001-13000000	12	12500001	13000000	0.999	0.999
12:13000001-13500000	12	13000001	13500000	0.999	0.999
12:13500001-14000000	12	13500001	14000000	0.999	0.999
12:14000001-14500000	12	14000001	14500000	0.999	0.999
12:14500001-15000000	12	14500001	15000000	0.999	0.999
12:15000001-15500000	12	15000001	15500000	0.999	0.999
12:15500001-16000000	12	15500001	16000000	0.999	0.999
12:16000001-16500000	12	16000001	16500000	0.999	0.999
12:16500001-17000000	12	16500001	17000000	0.999	0.999
12:17000001-17500000	12	17000001	17500000	0.999	0.999
12:17500001-18000000	12	17500001	18000000	0.999	0.999
12:18000001-18500000	12	18000001	18500000	0.999	0.999
12:18500001-19000000	12	18500001	19000000	0.999	0.999
12:20000001-20500000	12	20000001	20500000	0.999	0.999
12:21500001-22000000	12	21500001	22000000	0.999	0.999
12:22500001-23000000	12	22500001	23000000	0.999	0.999
12:23000001-23500000	12	23000001	23500000	0.999	0.999
12:23500001-24000000	12	23500001	24000000	0.999	0.999
12:24000001-24500000	12	24000001	24500000	0.999	0.999
12:24500001-25000000	12	24500001	25000000	0.999	0.999
12:25000001-25500000	12	25000001	25500000	0.999	0.999
12:25500001-26000000	12	25500001	26000000	0.999	0.999
12:26000001-26500000	12	26000001	26500000	0.999	0.999
12:26500001-27000000	12	26500001	27000000	0.999	0.999
12:27000001-27500000	12	27000001	27500000	0.999	0.999
12:28000001-28500000	12	28000001	28500000	0.999	0.999
12:28500001-29000000	12	28500001	29000000	0.999	0.999
12:29000001-29500000	12	29000001	29500000	0.999	0.999
12:29500001-30000000	12	29500001	30000000	0.999	0.999
12:30000001-30500000	12	30000001	30500000	0.999	0.999
12:30500001-31000000	12	30500001	31000000	0.999	0.999
12:31500001-32000000	12	31500001	32000000	0.999	0.999
12:32000001-32500000	12	32000001	32500000	0.999	0.999
12:32500001-33000000	12	32500001	33000000	0.999	0.999
12:33000001-33500000	12	33000001	33500000	0.999	0.999
12:33500001-34000000	12	33500001	34000000	0.999	0.999
12:38500001-39000000	12	38500001	39000000	0.999	0.999
12:39000001-39500000	12	39000001	39500000	0.999	0.999
12:39500001-40000000	12	39500001	40000000	0.999	0.999
12:40500001-41000000	12	40500001	41000000	0.999	0.999
12:42000001-42500000	12	42000001	42500000	0.999	0.999
12:42500001-43000000	12	42500001	43000000	0.999	0.999
12:43000001-43500000	12	43000001	43500000	0.999	0.999
12:43500001-44000000	12	43500001	44000000	0.999	0.999
12:44000001-44500000	12	44000001	44500000	0.999	0.999
12:44500001-45000000	12	44500001	45000000	0.999	0.999
12:45000001-45500000	12	45000001	45500000	0.999	0.999
12:45500001-46000000	12	45500001	46000000	0.999	0.999
12:46000001-46500000	12	46000001	46500000	0.999	0.999
12:46500001-47000000	12	46500001	47000000	0.999	0.999
12:47000001-47500000	12	47000001	47500000	0.999	0.999
12:47500001-48000000	12	47500001	48000000	0.999	0.999
12:48000001-48500000	12	48000001	48500000	0.999	0.999
12:48500001-49000000	12	48500001	49000000	0.999	0.999
12:49000001-49500000	12	49000001	49500000	0.999	0.999
12:50000001-50500000	12	50000001	50500000	0.999	0.999
12:50500001-51000000	12	50500001	51000000	0.999	0.999
12:51000001-51500000	12	51000001	51500000	0.999	0.999
12:51500001-52000000	12	51500001	52000000	0.999	0.999
12:52000001-52500000	12	52000001	52500000	0.999	0.999
12:52500001-53000000	12	52500001	53000000	0.999	0.999
12:53000001-53500000	12	53000001	53500000	0.999	0.999
12:53500001-54000000	12	53500001	54000000	0.999	0.999
